_proposicao_txtEmenta,"Acrescenta art. 14-A ao Decreto-Lei nº 73. de 21 de novembro de 1966. para estabelecer prazo máximo de 30 (trinta) dias para o pagamento da indenização pela seguradora no caso de morte ou invalidez permanente do segurado."
_proposicao_txtExplicacaoEmenta,
_proposicao_regime_codRegime,20
_proposicao_regime_txtRegime,Prioridade
_proposicao_apreciacao_id,4
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II"
_proposicao_autor1_txtNomeAutor,"Senado Federal - José Pimentel"
_proposicao_autor1_idecadastro,
_proposicao_autor1_codPartido,
_proposicao_autor1_txtSiglaPartido,PT
_proposicao_autor1_txtSiglaUF,CE
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"22/12/2014 17:46:00"
_proposicao_ultimoDespacho_txtDespacho,"Às Comissões de Finanças e Tributação (Mérito e Art. 54. RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24. IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Prioridade"
_proposicao_situacao_id,915
_proposicao_situacao_descricao,"Aguardando Parecer"
_proposicao_situacao_orgao_codOrgaoEstado,2010
_proposicao_situacao_orgao_siglaOrgaoEstado,CFT
_proposicao_situacao_principal_codProposicaoPrincipal,0
_proposicao_situacao_principal_proposicaoPrincipal,
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,860916
_proposicao_nome,"PL 8322/2014"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,8322
_proposicao_ano,2014
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"19/12/2014 18:31:00"
_proposicao_txtEmenta,"Isenta do imposto sobre importação os equipamentos e componentes de geração elétrica de fonte solar."
_proposicao_txtExplicacaoEmenta,
_proposicao_regime_codRegime,20
_proposicao_regime_txtRegime,Prioridade
_proposicao_apreciacao_id,4
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II"
_proposicao_autor1_txtNomeAutor,"Senado Federal - Ataídes Oliveira"
_proposicao_autor1_idecadastro,
_proposicao_autor1_codPartido,
_proposicao_autor1_txtSiglaPartido,PSDB
_proposicao_autor1_txtSiglaUF,TO
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"15/1/2015 11:34:00"
_proposicao_ultimoDespacho_txtDespacho,"Às Comissões de Minas e Energia; Finanças e Tributação (Mérito e Art. 54. RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24. II. Apense-se a este a(o)PL-5539/2013. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Prioridade"
_proposicao_situacao_id,924
_proposicao_situacao_descricao,"Pronta para Pauta"
_proposicao_situacao_orgao_codOrgaoEstado,2012
_proposicao_situacao_orgao_siglaOrgaoEstado,CME
_proposicao_situacao_principal_codProposicaoPrincipal,0
_proposicao_situacao_principal_proposicaoPrincipal,
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,860915
_proposicao_nome,"PL 8321/2014"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,8321
_proposicao_ano,2014
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"19/12/2014 18:30:00"
_proposicao_txtEmenta,"Altera a Lei nº 7.853. de 24 de outubro de 1989. que dispõe sobre o apoio às pessoas portadoras de deficiência. e a Lei nº 10.098. de 19 de dezembro de 2000. que trata da promoção da acessibilidade das pessoas portadoras de deficiência ou com mobilidade reduzida. para dispor sobre o direito à moradia das pessoas com deficiência."
_proposicao_txtExplicacaoEmenta,
_proposicao_regime_codRegime,21
_proposicao_regime_txtRegime,"Urgência art. 155 RICD"
_proposicao_apreciacao_id,5
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação do Plenário"
_proposicao_autor1_txtNomeAutor,"Senado Federal - Angela Portela"
_proposicao_autor1_idecadastro,
_proposicao_autor1_codPartido,
_proposicao_autor1_txtSiglaPartido,PT
_proposicao_autor1_txtSiglaUF,RR
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,5/3/2015
_proposicao_ultimoDespacho_txtDespacho,"Declarado prejudicado em face da aprovação da Subemenda Substitutiva Global apresentada ao Projeto de Lei n. 7.699/2006. principal (Sessão Deliberativa Ordinária de 5 de março de 2015)."
_proposicao_situacao_id,923
_proposicao_situacao_descricao,Arquivada
_proposicao_situacao_orgao_codOrgaoEstado,4
_proposicao_situacao_orgao_siglaOrgaoEstado,MESA
_proposicao_situacao_principal_codProposicaoPrincipal,538544
_proposicao_situacao_principal_proposicaoPrincipal,"PL 3524/2012"
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,860912
_proposicao_nome,"PL 8320/2014"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,8320
_proposicao_ano,2014
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"19/12/2014 18:24:00"
_proposicao_txtEmenta,"Dispõe Sobre a Dedução ao Imposto de Renda de Pessoas Físicas de Despesas com Educação do Contribuinte e seus Dependentes."
_proposicao_txtExplicacaoEmenta,"Altera a Lei nº 9.250. de 1996. autorizando a dedução no montante máximo de 12 salários mínimos ao ano."
_proposicao_regime_codRegime,20
_proposicao_regime_txtRegime,Prioridade
_proposicao_apreciacao_id,4
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II"
_proposicao_autor1_txtNomeAutor,"Denilson Teixeira"
_proposicao_autor1_idecadastro,174854
_proposicao_autor1_codPartido,140
_proposicao_autor1_txtSiglaPartido,PV
_proposicao_autor1_txtSiglaUF,MG
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"15/1/2015 11:34:00"
_proposicao_ultimoDespacho_txtDespacho,"Apense-se à(ao) PL-6552/2006. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Prioridade"
_proposicao_situacao_id,925
_proposicao_situacao_descricao,"Tramitando em Conjunto"
_proposicao_situacao_orgao_codOrgaoEstado,2010
_proposicao_situacao_orgao_siglaOrgaoEstado,CFT
_proposicao_situacao_principal_codProposicaoPrincipal,312528
_proposicao_situacao_principal_proposicaoPrincipal,"PL 6552/2006"
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,860910
_proposicao_nome,"PL 8319/2014"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,8319
_proposicao_ano,2014
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"19/12/2014 17:42:00"
_proposicao_txtEmenta,"Dispõe sobre a classificação da receita obtida com a compensação financeira pela exploração de recursos minerais"
_proposicao_txtExplicacaoEmenta,"Altera o Decreto-lei nº 227. de 1967."
_proposicao_regime_codRegime,14
_proposicao_regime_txtRegime,Ordinária
_proposicao_apreciacao_id,4
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II"
_proposicao_autor1_txtNomeAutor,"Denilson Teixeira"
_proposicao_autor1_idecadastro,174854
_proposicao_autor1_codPartido,140
_proposicao_autor1_txtSiglaPartido,PV
_proposicao_autor1_txtSiglaUF,MG
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"22/12/2014 17:46:00"
_proposicao_ultimoDespacho_txtDespacho,"Apense-se à(ao) PL-1117/2007. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária"
_proposicao_situacao_id,925
_proposicao_situacao_descricao,"Tramitando em Conjunto"
_proposicao_situacao_orgao_codOrgaoEstado,2012
_proposicao_situacao_orgao_siglaOrgaoEstado,CME
_proposicao_situacao_principal_codProposicaoPrincipal,352159
_proposicao_situacao_principal_proposicaoPrincipal,"PL 1117/2007"
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,860836
_proposicao_nome,"PL 8316/2014"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,8316
_proposicao_ano,2014
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"18/12/2014 17:00:00"
_proposicao_txtEmenta,"Dispõe sobre a criação de duas varas federais no Estado do Rio Grande do Sul e sobre a criação de cargos de juízes. cargos efetivos e em comissão e funções comissionadas no quadro de pessoal da Justiça Federal e dá outras providências."
_proposicao_txtExplicacaoEmenta,
_proposicao_regime_codRegime,21
_proposicao_regime_txtRegime,"Urgência art. 155 RICD"
_proposicao_apreciacao_id,5
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação do Plenário"
_proposicao_autor1_txtNomeAutor,"Superior Tribunal de Justiça"
_proposicao_autor1_idecadastro,
_proposicao_autor1_codPartido,
_proposicao_autor1_txtSiglaPartido,
_proposicao_autor1_txtSiglaUF,
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"22/12/2014 12:02:00"
_proposicao_ultimoDespacho_txtDespacho,"Às Comissões de Trabalho. de Administração e Serviço Público; Finanças e Tributação (Art. 54 RICD) e Constituição e Justiça e de Cidadania (Mérito e Art. 54. RICD)Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade"
_proposicao_situacao_id,926
_proposicao_situacao_descricao,"Aguardando Apreciação pelo Senado Federal"
_proposicao_situacao_orgao_codOrgaoEstado,4
_proposicao_situacao_orgao_siglaOrgaoEstado,MESA
_proposicao_situacao_principal_codProposicaoPrincipal,0
_proposicao_situacao_principal_proposicaoPrincipal,
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,860839
_proposicao_nome,"PL 8318/2014"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,8318
_proposicao_ano,2014
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"18/12/2014 17:00:00"
_proposicao_txtEmenta,"Dispõe sobre a criação de uma vara federal no Estado do Paraná e sobre a criação de cargos de juízes. cargos efetivos e em comissão e funções comissionadas no quadro de pessoal da Justiça Federal e dá outras providências."
_proposicao_txtExplicacaoEmenta,
_proposicao_regime_codRegime,21
_proposicao_regime_txtRegime,"Urgência art. 155 RICD"
_proposicao_apreciacao_id,5
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação do Plenário"
_proposicao_autor1_txtNomeAutor,"Superior Tribunal de Justiça"
_proposicao_autor1_idecadastro,
_proposicao_autor1_codPartido,
_proposicao_autor1_txtSiglaPartido,
_proposicao_autor1_txtSiglaUF,
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"22/12/2014 12:02:00"
_proposicao_ultimoDespacho_txtDespacho,"Às Comissões de Trabalho. de Administração e Serviço Público; Finanças e Tributação (Art. 54 RICD) e Constituição e Justiça e de Cidadania (Mérito e Art. 54. RICD)Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade"
_proposicao_situacao_id,926
_proposicao_situacao_descricao,"Aguardando Apreciação pelo Senado Federal"
_proposicao_situacao_orgao_codOrgaoEstado,4
_proposicao_situacao_orgao_siglaOrgaoEstado,MESA
_proposicao_situacao_principal_codProposicaoPrincipal,0
_proposicao_situacao_principal_proposicaoPrincipal,
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,860837
_proposicao_nome,"PL 8317/2014"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,8317
_proposicao_ano,2014
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"18/12/2014 17:00:00"
_proposicao_txtEmenta,"Dispõe sobre a criação de duas varas federais no Estado do Tocantins. e sobre a criação de cargos de juízes. cargos efetivos e em comissão e funções comissionadas no quadro de pessoal da Justiça Federal e dá outras providências."
_proposicao_txtExplicacaoEmenta,
_proposicao_regime_codRegime,21
_proposicao_regime_txtRegime,"Urgência art. 155 RICD"
_proposicao_apreciacao_id,5
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação do Plenário"
_proposicao_autor1_txtNomeAutor,"Superior Tribunal de Justiça"
_proposicao_autor1_idecadastro,
_proposicao_autor1_codPartido,
_proposicao_autor1_txtSiglaPartido,
_proposicao_autor1_txtSiglaUF,
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"22/12/2014 17:46:00"
_proposicao_ultimoDespacho_txtDespacho,"Às Comissões de Trabalho. de Administração e Serviço Público; Finanças e Tributação (Art. 54 RICD) e Constituição e Justiça e de Cidadania (Mérito e Art. 54. RICD)Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade"
_proposicao_situacao_id,926
_proposicao_situacao_descricao,"Aguardando Apreciação pelo Senado Federal"
_proposicao_situacao_orgao_codOrgaoEstado,4
_proposicao_situacao_orgao_siglaOrgaoEstado,MESA
_proposicao_situacao_principal_codProposicaoPrincipal,0
_proposicao_situacao_principal_proposicaoPrincipal,
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,858972
_proposicao_nome,"PL 8314/2014"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,8314
_proposicao_ano,2014
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"18/12/2014 15:52:00"
_proposicao_txtEmenta,"Dispõe sobre o requerimento administrativo de guarda compartilhada provisória pelo cônjuge do genitor."
_proposicao_txtExplicacaoEmenta,
_proposicao_regime_codRegime,14
_proposicao_regime_txtRegime,Ordinária
_proposicao_apreciacao_id,4
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II"
_proposicao_autor1_txtNomeAutor,"Liliam Sá"
_proposicao_autor1_idecadastro,160533
_proposicao_autor1_codPartido,222
_proposicao_autor1_txtSiglaPartido,PROS
_proposicao_autor1_txtSiglaUF,RJ
_proposicao_qtdAutores,2
_proposicao_ultimoDespacho_datDespacho,"22/12/2014 17:46:00"
_proposicao_ultimoDespacho_txtDespacho,"Apense-se à(ao) PL-8268/2014. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária"
_proposicao_situacao_id,925
_proposicao_situacao_descricao,"Tramitando em Conjunto"
_proposicao_situacao_orgao_codOrgaoEstado,2014
_proposicao_situacao_orgao_siglaOrgaoEstado,CSSF
_proposicao_situacao_principal_codProposicaoPrincipal,858527
_proposicao_situacao_principal_proposicaoPrincipal,"PL 8268/2014"
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,858973
_proposicao_nome,"PL 8315/2014"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,8315
_proposicao_ano,2014
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"18/12/2014 15:51:37"
_proposicao_txtEmenta,"Regulamenta o art. 3º. inciso IV. da Lei nº 12.527. de 18 de novembro de 2011. institui normas para dar transparência à publicidade dos atos dos Poderes Legislativos Estadual.  Municipal e Distrital."
_proposicao_txtExplicacaoEmenta,
_proposicao_regime_codRegime,14
_proposicao_regime_txtRegime,Ordinária
_proposicao_apreciacao_id,4
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II"
_proposicao_autor1_txtNomeAutor,"Jesus Rodrigues"
_proposicao_autor1_idecadastro,160671
_proposicao_autor1_codPartido,134
_proposicao_autor1_txtSiglaPartido,PT
_proposicao_autor1_txtSiglaUF,PI
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"15/1/2015 11:34:00"
_proposicao_ultimoDespacho_txtDespacho,"Apense-se à(ao) PL-4863/2012. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária"
_proposicao_situacao_id,923
_proposicao_situacao_descricao,Arquivada
_proposicao_situacao_orgao_codOrgaoEstado,4
_proposicao_situacao_orgao_siglaOrgaoEstado,MESA
_proposicao_situacao_principal_codProposicaoPrincipal,563654
_proposicao_situacao_principal_proposicaoPrincipal,"PL 4863/2012"
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,858970
_proposicao_nome,"PL 8313/2014"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,8313
_proposicao_ano,2014
_proposicao_orgaoNumerador_id,180
_proposicao_orgaoNumerador_sigla,PLEN
_proposicao_orgaoNumerador_nome,PLENÁRIO
_proposicao_datApresentacao,"18/12/2014 15:33:51"
_proposicao_txtEmenta,"Altera a Lei nº 8.213. de 24 de julho de 1991. para modificar o Auxílio - Reclusão e prever proteção aos dependentes de vitima de homicídio."
_proposicao_txtExplicacaoEmenta,
_proposicao_regime_codRegime,14
_proposicao_regime_txtRegime,Ordinária
_proposicao_apreciacao_id,4
_proposicao_apreciacao_txtApreciacao,"Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II"
_proposicao_autor1_txtNomeAutor,"Diego Andrade"
_proposicao_autor1_idecadastro,160588
_proposicao_autor1_codPartido,127
_proposicao_autor1_txtSiglaPartido,PSD
_proposicao_autor1_txtSiglaUF,MG
_proposicao_qtdAutores,1
_proposicao_ultimoDespacho_datDespacho,"15/1/2015 11:34:00"
_proposicao_ultimoDespacho_txtDespacho,"Apense-se à(ao) PL-5671/2013. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária"
_proposicao_situacao_id,925
_proposicao_situacao_descricao,"Tramitando em Conjunto"
_proposicao_situacao_orgao_codOrgaoEstado,2014
_proposicao_situacao_orgao_siglaOrgaoEstado,CSSF
_proposicao_situacao_principal_codProposicaoPrincipal,578842
_proposicao_situacao_principal_proposicaoPrincipal,"PL 5671/2013"
_proposicao_indGenero,o
_proposicao_qtdOrgaosComEstado,1
_proposicao_id,858968
_proposicao_nome,"PL 8312/2014"
_proposicao_tipoProposicao_id,139
_proposicao_tipoProposicao_sigla,PL
_proposicao_tipoProposicao_nome,"Projeto de Lei"
_proposicao_numero,8312
_proposicao_ano,2014
_proposicao_orgaoNumerador_id,180
